Tempo(s),Fila,E[N],E[W]
72530,21,30.141292,300.666746
72540,22,30.140105,300.655006
72550,19,30.138845,300.683884
72560,22,30.137412,300.587025
72570,24,30.136392,300.535651
72580,26,30.135662,300.445924
72590,27,30.135109,300.440543
72600,27,30.134595,300.435535
72610,27,30.134163,300.472612
72620,27,30.133731,300.509690
72630,28,30.133384,300.506339
72640,25,30.132854,300.542429
72650,26,30.132178,300.535799
72660,26,30.131472,300.487610
72670,26,30.130895,300.481978
72680,26,30.130327,300.517658
72690,27,30.129761,300.512121
72700,26,30.129245,300.548317
72710,25,30.128626,300.542239
72720,25,30.127945,300.535554
72730,23,30.127161,300.569057
72740,24,30.126241,300.559975
72750,24,30.125399,300.592893
72760,24,30.124684,300.585846
72770,24,30.123882,300.577939
72780,24,30.123041,300.610847
72790,23,30.122093,300.601476
72800,22,30.120960,300.549051
72810,23,30.119887,300.538438
72820,23,30.119032,300.530000
72830,24,30.118100,300.479618
72840,26,30.117314,300.389586
72850,26,30.116749,300.425187
72860,26,30.116184,300.419660
72870,24,30.115523,300.454291
72880,24,30.114688,300.446062
72890,24,30.113930,300.438595
72900,23,30.113040,300.470931
72910,21,30.112016,300.460807
72920,22,30.110896,300.408609
72930,23,30.109807,300.397846
72940,22,30.108826,300.347072
72950,19,30.107443,300.374449
72960,19,30.105921,300.400434
72970,20,30.104462,300.344899
72980,21,30.103087,300.331273
72990,20,30.101739,300.317922
73000,20,30.100372,300.304376
73010,20,30.098964,300.290434
73020,21,30.097719,300.237081
73030,23,30.096521,300.184227
73040,24,30.095676,300.175906
73050,23,30.094839,300.208659
73060,22,30.093820,300.239583
73070,22,30.092741,300.187933
73080,23,30.091752,300.178168
73090,22,30.090704,300.167808
73100,21,30.089509,300.196961
73110,20,30.088192,300.224888
73120,20,30.086813,300.252184
73130,21,30.085553,300.239695
73140,22,30.084362,300.227898
73150,23,30.083335,300.176782
73160,23,30.082355,300.167090
73170,21,30.081393,300.157578
73180,21,30.080136,300.145123
73190,21,30.078895,300.173757
73200,23,30.077852,300.081611
73210,23,30.076987,300.073077
73220,22,30.076097,300.064290
73230,23,30.075122,300.054653
73240,23,30.074156,300.085988
73250,22,30.073163,300.117054
73260,22,30.072114,300.106674
73270,22,30.071052,300.096156
73280,20,30.069821,300.124831
73290,20,30.068459,300.111315
73300,22,30.067274,300.058702
73310,22,30.066173,300.088654
73320,23,30.065123,300.037404
73330,24,30.064084,299.986294
73340,24,30.063257,300.018951
73350,24,30.062559,299.971259
73360,24,30.061733,300.003908
73370,25,30.060965,299.996324
73380,24,30.060164,300.029224
73390,24,30.059339,300.061868
73400,24,30.058513,300.094512
73410,23,30.057647,300.085934
73420,24,30.056823,300.036975
73430,26,30.056084,299.988887
73440,26,30.055531,299.983444
73450,24,30.054848,300.017478
73460,24,30.053972,299.968037
73470,24,30.053148,300.000645
73480,22,30.052235,300.032370
73490,23,30.051166,300.021766
73500,23,30.050207,300.053012
73510,24,30.049327,300.044285
73520,24,30.048515,300.036237
73530,24,30.047681,300.027975
73540,22,30.046705,300.059030
73550,23,30.045743,300.049478
73560,24,30.044809,299.999482
73570,23,30.043941,300.031589
73580,25,30.043171,299.942544
73590,26,30.042608,299.896302
73600,24,30.041971,299.930690
73610,22,30.041008,299.961831
73620,21,30.039801,299.990526
73630,20,30.038501,300.018286
73640,20,30.037182,300.005167
73650,20,30.035761,299.991024
73660,20,30.034452,299.937332
73670,19,30.032957,299.963115
73680,18,30.031404,299.988320
73690,18,30.029744,299.971780
73700,18,30.028112,299.996180
73710,17,30.026441,299.979528
73720,16,30.024704,299.921567
73730,17,30.022850,299.903093
73740,17,30.021084,299.926125
73750,18,30.019370,299.909045
73760,17,30.017674,299.932758
73770,16,30.015787,299.954563
73780,17,30.014004,299.896161
73790,17,30.012176,299.877924
73800,16,30.010409,299.900903
73810,16,30.008511,299.922569
73820,16,30.006613,299.944234
73830,18,30.004843,299.885960
73840,18,30.003218,299.910328
73850,19,30.001680,299.894978
73860,21,30.000383,299.841441
73870,19,29.999024,299.868458
73880,18,29.997442,299.893239
73890,20,29.995950,299.837767
73900,19,29.994602,299.783758
73910,17,29.993037,299.808678
73920,17,29.991153,299.789861
73930,19,29.989432,299.691630
73940,20,29.987978,299.636633
73950,20,29.986627,299.663660
73960,19,29.985253,299.690450
73970,19,29.983768,299.716126
73980,20,29.982397,299.661948
73990,22,29.981127,299.568347
74000,20,29.979926,299.596828
74010,20,29.978584,299.583443
74020,20,29.977236,299.610448
74030,21,29.975892,299.516172
74040,23,29.974882,299.465695
74050,23,29.973912,299.456037
74060,23,29.972911,299.446081
74070,24,29.972037,299.437381
74080,21,29.970967,299.467116
74090,22,29.969770,299.455196
74100,22,29.968695,299.484866
74110,23,29.967655,299.434130
74120,23,29.966715,299.465140
74130,23,29.965892,299.416574
74140,23,29.964952,299.447576
74150,21,29.963826,299.476707
74160,20,29.962598,299.504819
74170,19,29.961154,299.490399
74180,18,29.959580,299.515047
74190,19,29.958169,299.460598
74200,19,29.956692,299.486198
74210,18,29.955192,299.511559
74220,18,29.953468,299.494330
74230,17,29.951796,299.517959
74240,15,29.949942,299.539766
74250,14,29.947928,299.559966
74260,10,29.945556,299.576580
74270,10,29.942857,299.509224
74280,9,29.940148,299.482118
74290,8,29.937236,299.493300
74300,9,29.934286,299.463769
74310,9,29.931434,299.394925
74320,9,29.928604,299.366604
74330,11,29.925964,299.299907
74340,10,29.923465,299.274910
74350,10,29.920853,299.248781
74360,11,29.918228,299.222518
74370,13,29.915770,299.117479
74380,13,29.913412,299.053708
74390,14,29.911291,298.992332
74400,13,29.909105,299.010672
74410,14,29.906949,298.989125
74420,15,29.904906,298.968710
74430,16,29.902957,298.909094
74440,16,29.901128,298.890825
74450,15,29.899219,298.871758
74460,15,29.897344,298.772817
74470,17,29.895422,298.713552
74480,18,29.893811,298.657422
74490,18,29.892231,298.601616
74500,18,29.890634,298.625754
74510,19,29.889086,298.610322
74520,19,29.887625,298.635798
74530,21,29.886369,298.543236
74540,20,29.885104,298.490640
74550,20,29.883778,298.517439
74560,21,29.882583,298.465555
74570,22,29.881429,298.334201
74580,21,29.880297,298.362908
74590,22,29.879112,298.351134
74600,22,29.878173,298.301891
74610,22,29.877117,298.331334
74620,21,29.876052,298.360682
74630,21,29.874896,298.349192
74640,21,29.873707,298.377293
74650,21,29.872519,298.405395
74660,23,29.871437,298.354713
74670,23,29.870517,298.385482
74680,24,29.869674,298.377112
74690,24,29.868884,298.369256
74700,25,29.868298,298.283671
74710,27,29.867787,298.198903
74720,27,29.867511,298.196207
74730,28,29.867152,298.192683
74740,28,29.866902,298.230091
74750,31,29.866751,298.109178
74760,30,29.866871,298.150256
74770,26,29.866490,298.186337
74780,25,29.865815,298.179655
74790,25,29.865008,298.131868
74800,24,29.864346,298.165116
74810,24,29.863492,298.116874
74820,23,29.862612,298.147935
74830,23,29.861722,298.139116
74840,24,29.860903,298.091234
74850,25,29.860087,298.043409
74860,24,29.859428,298.076650
74870,25,29.858646,298.068913
74880,24,29.857824,298.060769
74890,25,29.857122,298.014105
74900,26,29.856492,298.007898
74910,26,29.855977,298.002833
74920,25,29.855296,297.996103
74930,25,29.854648,298.029409
74940,24,29.854026,298.023271
74950,23,29.853228,298.055072
74960,22,29.852200,298.084579
74970,22,29.851111,298.073756
74980,23,29.850106,298.024090
74990,21,29.849050,298.013618
75000,18,29.847689,298.039770
75010,17,29.845905,298.022008
75020,16,29.844279,298.005834
75030,17,29.842498,297.988108
75040,17,29.840788,297.971091
75050,14,29.838837,297.991316
75060,14,29.836735,297.970369
75070,11,29.834460,297.987348
75080,11,29.831951,298.001983
75090,12,29.829493,297.977469
75100,12,29.827135,297.953958
75110,12,29.824762,297.969920
75120,12,29.822328,297.866409
75130,12,29.819939,297.842601
75140,13,29.817699,297.780686
75150,11,29.815297,297.796330
75160,10,29.812763,297.810638
75170,11,29.810244,297.785516
75180,11,29.807711,297.760257
75190,12,29.805250,297.735716
75200,13,29.802977,297.713056
75210,13,29.800743,297.730325
75220,15,29.798692,297.670330
75230,15,29.796776,297.611718
75240,16,29.794918,297.593206
75250,15,29.793008,297.613679
75260,14,29.790949,297.632662
75270,13,29.788805,297.650780
75280,14,29.786601,297.589288
75290,15,29.784622,297.530077
75300,15,29.782601,297.509927
75310,16,29.780685,297.451380
75320,19,29.779068,297.356407
75330,24,29.777853,297.186763
75340,23,29.776985,297.217546
75350,22,29.775969,297.246854
75360,23,29.775065,297.237903
75370,20,29.774013,297.266833
75380,19,29.772689,297.253679
75390,22,29.771501,297.123833
75400,24,29.770653,297.076134
75410,23,29.769782,297.106839
75420,24,29.769011,297.099223
75430,24,29.768246,297.130981
75440,25,29.767576,297.045761
75450,24,29.766860,297.038695
75460,24,29.766096,297.070437
75470,27,29.765466,296.985685
75480,28,29.765151,296.943377
75490,29,29.764920,296.941166
75500,29,29.764809,296.940149
75510,30,29.764710,296.939256
75520,27,29.764518,296.976664
75530,28,29.764170,296.973285
75540,29,29.763954,296.971219
75550,30,29.763943,296.971192
75560,29,29.763907,297.010147
75570,29,29.763889,297.010047
75580,29,29.763688,297.008123
75590,31,29.763643,296.968554
75600,30,29.763683,297.008236
75610,32,29.763853,296.970830
75620,32,29.764149,297.013057
75630,30,29.764396,297.054799
75640,30,29.764427,297.094387
75650,31,29.764535,297.095534
75660,33,29.764923,297.060287
75670,30,29.765180,297.102115
75680,31,29.765300,297.103387
75690,32,29.765532,297.105776
75700,31,29.765755,297.147254
75710,29,29.765768,297.186640
75720,28,29.765697,297.185990
75730,31,29.765624,297.106987
75740,32,29.765813,297.108941
75750,32,29.766108,297.151113
75760,31,29.766329,297.192552
75770,33,29.766567,297.155834
75780,30,29.766800,297.197380
75790,28,29.766669,297.196131
75800,27,29.766369,297.232349
75810,27,29.766004,297.267918
75820,28,29.765738,297.265315
75830,28,29.765524,297.224078
75840,28,29.765255,297.221449
75850,26,29.764853,297.217495
75860,25,29.764347,297.251626
75870,23,29.763632,297.283673
75880,21,29.762612,297.312669
75890,20,29.761466,297.301262
75900,21,29.760207,297.288727
75910,21,29.759053,297.316366
75920,24,29.758059,297.228240
75930,24,29.757325,297.220953
75940,24,29.756639,297.214151
75950,25,29.755834,297.128001
75960,24,29.755139,297.160184
75970,22,29.754392,297.152779
75980,19,29.753216,297.180139
75990,19,29.751895,297.166995
76000,20,29.750548,297.114537
76010,22,29.749348,297.063578
76020,22,29.748378,297.053948
76030,24,29.747475,297.005977
76040,25,29.746862,296.960924
76050,25,29.746227,296.954658
76060,25,29.745605,296.948511
76070,26,29.745105,296.943589
76080,26,29.744581,296.938422
76090,24,29.744027,296.971921
76100,23,29.743190,297.002597
76110,21,29.742128,297.031015
76120,21,29.741015,297.019955
76130,22,29.739896,296.969872
76140,21,29.738851,296.998445
76150,20,29.737634,297.025290
76160,19,29.736233,297.050306
76170,20,29.734896,297.036992
76180,22,29.733694,296.908222
76190,23,29.732661,296.859059
76200,24,29.731861,296.851133
76210,22,29.731074,296.843327
76220,22,29.730055,296.833222
76230,22,29.728916,296.783032
76240,22,29.727902,296.811843
76250,21,29.726782,296.839593
76260,21,29.725638,296.867094
76270,21,29.724452,296.855300
76280,23,29.723419,296.806179
76290,23,29.722452,296.796581
76300,23,29.721689,296.711349
76310,23,29.720746,296.702002
76320,23,29.719865,296.732091
76330,23,29.718971,296.723227
76340,23,29.718080,296.714395
76350,21,29.717034,296.704004
76360,19,29.715745,296.729996
76370,21,29.714562,296.640664
76380,21,29.713421,296.668115
76390,22,29.712453,296.619745
76400,22,29.711444,296.648496
76410,24,29.710587,296.523766
76420,23,29.709848,296.516464
76430,23,29.708922,296.507303
76440,23,29.708008,296.498252
76450,25,29.707278,296.452341
76460,26,29.706767,296.447324
76470,25,29.706167,296.480105
76480,27,29.705631,296.436149
76490,27,29.705277,296.471379
76500,31,29.705187,296.354562
76510,31,29.705342,296.356207
76520,31,29.705527,296.319504
76530,33,29.705823,296.245330
76540,31,29.706124,296.248433
76550,33,29.706325,296.211952
76560,34,29.706958,296.179803
76570,37,29.707956,296.035680
76580,36,29.708829,296.083042
76590,34,29.709617,296.129562
76600,32,29.710129,296.173333
76610,33,29.710528,296.138894
76620,34,29.711017,296.143899
76630,36,29.711738,296.112691
76640,36,29.712660,296.122008
76650,34,29.713315,296.128670
76660,34,29.713839,296.095526
76670,31,29.714182,296.099078
76680,31,29.714349,296.139369
76690,33,29.714554,296.103063
76700,33,29.714983,296.145942
76710,31,29.715322,296.149458
76720,30,29.715475,296.189584
76730,29,29.715410,296.227546
76740,29,29.715369,296.227253
76750,30,29.715296,296.226648
76760,28,29.715241,296.264696
76770,29,29.715049,296.262901
76780,28,29.714980,296.262328
76790,27,29.714721,296.259860
76800,27,29.714389,296.256666
76810,29,29.714268,296.178682
76820,28,29.714112,296.215685
76830,27,29.713872,296.251854
76840,28,29.713536,296.248619
76850,29,29.713357,296.208525
76860,29,29.713265,296.246144
76870,29,29.713113,296.244751
76880,28,29.712957,296.281727
76890,29,29.712844,296.280717
76900,28,29.712674,296.317555
76910,27,29.712271,296.313640
76920,26,29.711939,296.310434
76930,26,29.711457,296.344143
76940,25,29.710891,296.377021
76950,25,29.710307,296.371290
76960,21,29.709335,296.400105
76970,21,29.708083,296.387703
76980,22,29.707026,296.338841
76990,22,29.706025,296.367350
77000,24,29.705131,296.320127
77010,24,29.704479,296.313726
77020,25,29.703844,296.307478
77030,24,29.703232,296.339846
77040,25,29.702506,296.332698
77050,24,29.701794,296.364057
77060,25,29.701085,296.318694
77070,25,29.700347,296.234728
77080,26,29.699705,296.190099
77090,26,29.699189,296.146744
77100,25,29.698665,296.141628
77110,24,29.697968,296.173088
77120,25,29.697262,296.166146
77130,23,29.696555,296.197500
77140,23,29.695687,296.227243
77150,22,29.694759,296.256391
77160,24,29.693873,296.209343
77170,25,29.693173,296.202453
77180,25,29.692565,296.234769
77190,26,29.691961,296.228830
77200,28,29.691547,296.186518
77210,27,29.691278,296.183921
77220,26,29.691043,296.181671
77230,25,29.690540,296.138504
77240,24,29.689889,296.170348
77250,25,29.689190,296.125235
77260,25,29.688583,296.157514
77270,26,29.687992,296.151714
77280,25,29.687503,296.185156
77290,26,29.687026,296.142266
77300,28,29.686677,296.100660
77310,28,29.686456,296.060363
77320,29,29.686227,296.019999
77330,27,29.685985,296.017690
77340,26,29.685484,296.012811
77350,28,29.685082,295.970756
77360,29,29.684885,295.930757
77370,29,29.684796,295.968128
77380,26,29.684480,296.003229
77390,23,29.683703,296.033731
77400,24,29.682952,296.026351
77410,25,29.682336,295.982180
77420,24,29.681704,295.975985
77430,23,29.680891,296.006102
77440,24,29.680114,295.998462
77450,24,29.679390,295.915137
77460,22,29.678557,295.906940
77470,22,29.677463,295.858066
77480,22,29.676472,295.886376
77490,23,29.675415,295.837886
77500,19,29.674301,295.864957
77510,17,29.672795,295.888120
77520,16,29.671138,295.909771
77530,17,29.669422,295.892755
77540,17,29.667788,295.914623
77550,19,29.666281,295.861636
77560,18,29.664828,295.885293
77570,19,29.663429,295.871443
77580,19,29.662133,295.858610
77590,18,29.660735,295.844766
77600,18,29.659248,295.830035
77610,17,29.657619,295.851903
77620,19,29.656152,295.723344
77630,17,29.654668,295.746640
77640,16,29.652943,295.767539
77650,15,29.651093,295.787179
77660,15,29.649313,295.731528
77670,14,29.647287,295.711419
77680,10,29.644970,295.726377
77690,10,29.642442,295.739219
77700,8,29.639836,295.751283
77710,9,29.637109,295.724159
77720,10,29.634454,295.659791
77730,10,29.631897,295.634365
77740,9,29.629337,295.533060
77750,8,29.626662,295.506475
77760,9,29.624006,295.480079
77770,6,29.621235,295.490440
77780,7,29.618249,295.422853
77790,7,29.615232,295.392860
77800,6,29.612289,295.363604
77810,5,29.609177,295.332658
77820,4,29.605980,295.263021
77830,4,29.602681,295.230225
77840,3,29.599364,295.235073
77850,4,29.596128,295.165071
77860,4,29.592840,295.170195
77870,4,29.589554,295.175319
77880,5,29.586346,295.143418
77890,5,29.583140,295.111521
77900,4,29.579997,295.004704
77910,3,29.576616,295.008856
77920,2,29.573167,294.899045
77930,1,29.569566,294.900983
77940,1,29.565835,294.863870
77950,0,29.562105,294.864503
77960,0,29.558313,294.864503
77970,2,29.554747,294.791304
77980,2,29.551103,294.717360
77990,1,29.547519,294.719401
78000,3,29.543968,294.646402
78010,2,29.540472,294.649303
78020,3,29.537028,294.577387
78030,6,29.533857,294.470591
78040,6,29.530848,294.440705
78050,7,29.527861,294.411032
78060,7,29.524975,294.419974
78070,7,29.522090,294.428917
78080,6,29.519165,294.399851
78090,8,29.516330,294.334086
78100,10,29.513611,294.269503
78110,9,29.511073,294.281871
78120,8,29.508373,294.292622
78130,7,29.505596,294.227467
78140,3,29.502453,294.196236
78150,4,29.499144,294.163340
78160,5,29.495895,294.131043
78170,5,29.492688,294.099174
78180,5,29.489555,294.105552
78190,5,29.486391,294.036595
78200,5,29.483260,294.042972
78210,6,29.480139,294.011944
78220,5,29.477113,294.019358
78230,6,29.474044,293.988837
78240,6,29.471044,293.996488
78250,6,29.468137,293.930111
78260,7,29.465146,293.900373
78270,8,29.462292,293.834554
78280,10,29.459568,293.732646
78290,11,29.457066,293.670405
78300,10,29.454589,293.683220
78310,10,29.452199,293.659497
78320,11,29.449812,293.635808
78330,10,29.447375,293.648995
78340,10,29.444828,293.623708
